2015-01-13,2,253.27,2015,0,7.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-13,3,98.22,2015,0,7.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-13,4,69,2015,0,7.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-13,5,248.09,2015,0,7.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-14,1,72.79,2015,0,3.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-14,2,229.38,2015,0,3.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-14,3,99.42,2015,0,3.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-14,4,70.47,2015,0,3.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-14,5,235.49,2015,0,3.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-15,1,93.77,2015,0,6.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-15,2,251.15,2015,0,6.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-15,3,79.09,2015,0,6.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-15,4,69.44,2015,0,6.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-15,5,255.72,2015,0,6.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-16,1,131.91,2015,0,6.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-16,2,314.44,2015,0,6.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-16,3,135.04,2015,0,6.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-16,4,78.35,2015,0,6.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-16,5,294.58,2015,0,6.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-01-17,1,115.09,2015,0,4.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-17,2,447.61,2015,0,4.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-17,3,144.7,2015,0,4.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-17,4,101.78,2015,0,4.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-17,5,382.82,2015,0,4.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015-01-18,1,47.89,2015,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-01-18,2,615.9,2015,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-01-18,3,181.25,2015,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-01-18,4,204.69,2015,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-01-18,5,325.12,2015,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-01-19,1,138.94,2015,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-01-19,2,287.13,2015,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-01-19,3,106.52,2015,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-01-19,4,63.01,2015,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-01-19,5,243.75,2015,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-01-20,1,116.93,2015,0,-0.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-20,2,297.63,2015,0,-0.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-20,3,115.88,2015,0,-0.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-20,4,73.04,2015,0,-0.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-20,5,309.39,2015,0,-0.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2015-01-21,1,90.1,2015,0,-1.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-21,2,285.55,2015,0,-1.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-21,3,115.52,2015,0,-1.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-21,4,63.16,2015,0,-1.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-21,5,271.99,2015,0,-1.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2015-01-22,1,135.95,2015,0,-1.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-22,2,265.19,2015,0,-1.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015-01-22,3,113.38,2015,0,-1.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0
